address,collateral_usd,supply_usd,borrow_usd
GDZ2SQS774ATDCWR2ILHW4JSS7RETUXZMAOLEYIYLG2GFEV7SEKWCIFG,"$23,814.27",$0.00,$0.00
GBHIWJUNN2V45SURIZFVVEOTIJK6BCWJNISDH7J7NHPILQDLKEHJFYN5,"$23,751.56",$0.00,$0.00
GAEUOI2G5IUOTVGFHFZA34VDXJZGWLP5FLR272K776JO3USGETJAZICN,"$23,571.92",$0.00,$0.00
GBXPEK4ZIUEO4DZCT24L5FESDK3PJGVDE4TMWVEAQ7VHN2H4PPHLOOFK,"$23,568.34",$0.00,$0.00
GC3DHK2W5L7RRLRLPUXN5L4SE5ILP5HEHLW3JUKNVM67HAPLA4LERNKR,"$23,557.58",$0.00,$0.00
GBRPFFPEUGK452RK5BY53GV5TG6LYTAWAPEQ567LGTAIXE2YK7DNJR6K,"$23,421.14",$0.00,$0.00
GAPHRGO6RYQI44UVZFXEQVP3GJNUXLXDVBXEAWCQECICO3V5GLJCP6YC,"$23,197.97",$0.00,$0.00
GCKNJ7U5RTJQWIFV2HOOSNLD3FRF6QIMPZU2WZ3GD6D76LIFCKQ25CNK,"$23,189.61",$0.00,$0.00
GDCPP5HFKJ5PKKXXQH5WNXMB35HRUBNWZXLR5OGJTFMQEJ2PIKDZCTFU,"$22,888.16",$0.00,$0.00
GC43SKWXWVID7TARAHUTW63FEKI7HRY5D3T6DJMGH36D2TUCBIV6X2AD,"$22,880.19",$0.00,$0.00
GCF4MKZABFKCGYROST3VMTFJZZ36A3WOLPEASRVS7GMX6YVLQGGKIYFN,"$22,828.09",$0.00,$0.00
GALHXHHCG2TYM3DGGQAHQFNI5WYQRZA5KGUIEBNSJRLTYQPMGCFSJSOR,"$22,745.26",$0.00,$0.00
GANWKPPNO5PY2BTXCI5NSVLIX6VW3PJWP56VPJC7KZNEE3CZBOL5PB7K,"$22,576.89",$0.00,$0.00
GDUQZKRYOSQEY6CPZ4YB2JLNY5HG7HDKWPF2I2OWWWGVO3Z24PZJODYU,"$22,369.11",$0.00,$0.00
GCB2NJ22PJVDRQ4WNGYD2TC2LITRULHGLG5TG6NWBIPQO64JE7OS465W,"$22,355.09",$0.00,$0.00
GDLZRZQ5CHSDC4IHXA3OJNY7ZVPWFZJJFPEYKJV36RC4GA7P2R5L5TLF,"$22,195.92",$0.00,$0.00
GDQUPNSDGVD4MBKZUPX63S232GY3BYEZLSEZ3DXA4HBVGMVRCETUK36U,"$22,043.59",$0.00,$0.00
GA3LE6VRP5J45XQ6MXOTDPW7UXPFBIMVUBJRU5VMB53HFMK2G3VGLZDP,"$21,748.92",$0.00,$0.00
GDAYDRVZT2AFIROBUIRYBSDOIL3DYDSJWLJGKERN7IZGK6KFNJLACVJQ,"$21,563.23",$0.00,$0.00
GBZISSY4HI7JEDIAGZBVSMLLPRS5OEH3CXPMUQAFHDIEMUSFYAP3VF2X,"$21,385.12",$0.00,$0.00
GCXBLZDK5MLWS64PHJJMWWWLAVIT5DHVRMYGH4RLATMVVIAPFJKRSZTD,"$21,272.06",$0.00,$0.00
GDCXS6NM4K52IXBAG6JJ2LP7ZXMYHDSSUNPJXQXGKMJLBYARUBWP5SDQ,"$21,252.29",$0.00,$0.00
GDW4ZDNWSLMKWKSHBTHKCURKMNFEWKNE2KYJ3XSNDMCC4UTNLJKRA5ZJ,"$21,182.87",$0.00,$0.00
GDRDH2PNQJPM4YDMEKMIKTYO77TI7QXCY4SYSG2QLBOROCECVFW54WPS,"$21,177.75",$0.00,$0.00
GDVW2EUOB3FODJ5NO3T5VA2B45SSMOYYAOQQNAUNXCXML2Y4DDM2VOUW,"$21,126.02",$0.00,$0.00
GDEGC3A5VWTSK7V33AOLKVEVVGZCX3CHOBPB4QEXSQUU2TOP2YQS4TKL,"$21,063.92",$0.00,$0.00
GCHFV5E5VE3YYSMJBBSCIUBMEV7LNOD67XEPXI5ODY35NG5SIYJZ4GUH,"$21,063.44",$0.00,$0.00
GD77BATZZOIXN2V3GBHS7747G6EC42DNMTJ2IUMKX2RVWQW3DG3DGPQQ,"$21,028.03",$0.00,$0.00
GD2ECZ3NWO6F7QV4CYM5CAKHLG2YKNQQEZBZNUCXDKESFQJCFCFDWFGJ,"$20,964.20",$0.00,$0.00
GD3S3XVDW2QK4KGTR6JACUD4LS7YWBPZX6GMSL63QRF5E5ZFWUC4MWFB,"$20,962.13",$0.00,$0.00
GATHQP4MYEXYG4VURG7NGE4LEQJEK6FI6QLJUAUXBJJGQJF6CEFFUM2T,"$20,913.20",$0.00,$0.00
GAEH5ZR3CD6LBGZM4UZKVZOLX55VOTSUWA64632NSB2HXK3MADQCLXNB,"$20,876.37",$0.00,$0.00
GDUQFOQUZ42U5YQOY4EP5UNJP7FB23A6X4EPJNUGEGDOKOX3O7OM5SWD,"$20,870.03",$0.00,$0.00
GALHLZKJCPDKGNZ6X55HH7WKLFN4B6QNWWKXYQLJEA3AWAKRGYXFYYRL,"$20,819.86",$0.00,$0.00
GBGQ6YBY7FESL2TTKFW2GYYIXPOPAVJ5LOM6UL7VPVBGIRRHODKZRU6V,"$20,801.16",$0.00,$0.00
GDPIUMDHSUYFLJYYKWTTNK5BBIUKHIFUCMDJD7INBSBUA4X3MKAQWSRE,"$20,784.36",$0.00,$0.00
GCQFPCCKQ6SLE4Z56L2YZQVFMJAG3NY3VPGNGT477CNPQZ2LNVJQOG54,"$20,781.27",$0.00,$0.00
GALSOHXJOE77CTMDBLFUXSLXFINCUIKO5NOIYE7NGUU6H376RQOFJJJE,"$20,606.04",$0.00,$0.00
GA44JV2JKKL5FF45LDIFAPCXP4LNK37WJHCREOZ5VFUJVAKNLXV7ECBK,"$20,532.44",$0.00,$0.00
GAVABOL7EY5X4R3O5T5TVVW7NNTBC2NCHEDEATY4QVEAAMG4FGXY7M3K,"$20,461.41",$0.00,$0.00
GBHUCD5UH6HG33GSUIRGP2J6PKYTWRMXMFBF7ACPYVAQNAFEHXAVQWZW,"$20,422.63",$0.00,$0.00
GDXE3QWERK2NX4AJ5ZFUGKARBT23UENBCQHQOCHIVIS4TFECMZWWWPDK,"$20,411.92",$0.00,$0.00
GCZXUMNLM7GLI4PM6GD6L4GBKFC3I5ZP7YEEC5LOQZXCZTOGOJXJ4US3,"$20,383.25",$0.00,$0.00
GDIAYBKCRJDUQ6HXKIRWGHQNGR4PJHYPXAZUMNTZH3CMH7NM5YD44PE5,"$20,373.16",$0.00,$0.00
GBRQDQQQWBVQ5YWJK4YNXYAFXUVY7VLXDYSGDLP3QK4V4ITKBCCEUJ5C,"$20,346.96",$0.00,$0.00
GDCANXROSLDP33UJBKHUVU4GZWJKXZRJ6LEPBLAZAJ5SJB7KL2S2UAFI,"$20,289.84",$0.00,$0.00
GD6JCQJXFCR6NFAVVQRIM2DN6VUZDWE3H2SPWZTBYOO2ILD4E3EMEGTF,"$20,235.03",$0.00,$0.00
GCVBE2GD2HPJIVZP6L5ZO45WUKEVPQKDHLGL463M3UVBT43F4HIJKZMP,"$20,161.12",$0.00,$0.00
GDE6Z3K3C3F2ISAXBGGRDVNA3QOKHPYSOGE5Y3ULSBIWOXUFYP6XH6UZ,"$20,041.33",$0.00,$0.00
GC2XQIQRICG6WC6UHHD7ILGTNPYXWFCIATUYFMHU5XEZINZZ2JSQID3K,"$20,002.93",$0.00,$0.00
GAZ447C3L3XMD6GP75BPPR5YSLAG4QBQHULDXZJL3LC5IZYORCM2FFJY,"$19,987.41",$0.00,$0.00
GDCOYGJDXD5RL4ZGEDJ34COMMBSAOSZNS7TO6VGMCN4QYSKRLWP7YE4Y,"$19,927.47",$0.00,$0.00
GCXWR4JQ2RNP43L4OCCZC43VP3JXIMC33OWCAGQHGUQWROLH7Z56P3VE,"$19,827.27",$0.00,$0.00
GBH74O44NLAMPXCHJC7WMKYGVWTDE64NSNVSK4AAHHVQM5NJJWKRMWK6,"$19,803.07",$0.00,$0.00
GBTQOCHNDY77PMNMZHDTCFE5ETZXJ3VTZ3NHZESBWUKCRR2LXI5I6YKJ,"$19,645.13",$0.00,$0.00
GBWN3I4L6KABFSSJB6WHRXT5CQGW3PY5RG3QCGKGQVGSR7QEJMOQJBEV,"$19,589.97",$0.00,$0.00
GA7DT3ADB5KTIOU6355JKXNMK3NVOR3SAB2N2I7IPG6BJR6D4NW5WWAZ,"$19,443.94",$0.00,$0.00
GAM2JKYIM23Y5JEA2VL3TUW24WTN65VNJZXXHVPNPR6WESWXIX42CWH4,"$19,416.65",$0.00,$0.00
GBHRMN7CPRBRBYUAPFVHZ5SCAUKBVBHGUP2BPKC5YF64XT7HVMSGA337,"$19,382.42",$0.00,$0.00
GCDRJWB5Z4UCJBWIJLMIHDYKZ6M4CHDZ7HHYKRAYAATH5PBCHHTYWAKG,"$19,269.46",$0.00,$0.00
GC2LBWFQEBICIKWNJLE325OXAO67MORMXEVVUXTHSK2VMRDPTCD7XK6R,"$19,112.78",$0.00,$0.00
GC5EJIEYZEGJUFIBAAFBKBF4KMD7JQOSW7BRD7SYVMN55VVZYUNGUW3Q,"$19,090.36",$0.00,$0.00
GDAPTZ67LOKTKJPH7CWYNJIJXGR254MCZVHVWWADBONAFCRIMK5QDFQU,"$19,087.30",$0.00,$0.00
GC5366BBNZ2J2LXJJGLGVBL6B37VPDXMPCYXH2KTT2TEEVOF7IQR3IEZ,"$19,015.96",$0.00,$0.00
GBVJXTWCR2HQXBEQXU3TBYABZOUK766F5DRZGVQVUPDPX7OVYPTOSWV5,"$18,997.97",$0.00,$0.00
GDRD3DU6S5WNR6AYYQ7WMPTAKNXFXC2KOPKOLSTAJZPA4VBSXEV23SJF,"$18,990.80",$0.00,$0.00
GCCYXERTJR3SHD6GPDLDCJ2ZY5TD7TY4EFBMSFBA4YMQRNKZX5OF4WZD,"$18,880.82",$0.00,$0.00
GDN7D6JUMNYKGJMP6C362FFUPKEJBDW7A3GAQF7PHAHRLX6UA7CJL7X3,"$18,822.29",$0.00,$0.00
GAYXQDIT6YIHKQRZJMYK3U557VUP77HGLOXQYAPVHTDZJZ6SNYGSCQJZ,"$18,781.42",$0.00,$0.00
GDNUD24RGGT5HNRXTQZKPYWZX3NUXNCAJWH5CUABFHPK74CRNOY6624Y,"$18,597.89",$0.00,$0.00
GDXWZVFUEXLJLM5ZRVLHUYNV5KWD63DSIHPNDX336NHCTL4C5QTUA4KP,"$18,533.28",$0.00,$0.00
GD6WHYP5AV7TDQ5BS2UO7SKZ44E4XFBDTJI3J3G2PF45SOIEVKSIN76O,"$18,418.39",$0.00,$0.00
GCOYUJ4QATYEIS6T5WDPBJLD72K7ESJA2LXX743YZD5UMJ6ZMJQQPRVP,"$18,332.53",$0.00,$0.00
GDPLXFMM7BZL2BIVP6RP2I6AVQN3QACP2PYZ7GJNFL6WUDFUMQQWYP7J,"$18,272.90",$0.00,$0.00
GB2MRWXDQ6E57ASTJZL3XUDUUAYA5A7P3NZUAMEO5G32YZCEQMIRYR6F,"$18,089.34",$0.00,$0.00
GCD3GWRE7TPZBH5YTCWOALUGSFG7LJRTW44QITWBU7D7OS2QYD4ZY4EQ,"$18,081.12",$0.00,$0.00
GDQWZNLRKZW3RNDFSFPTCAIFFNW7FMLVSEG5GWAX7ORYIRCTG7OPDY2G,"$18,066.69",$0.00,$0.00
GABYLYENXR2ZT47UEAHVSU2JJC7P4ULKLJW4AZJD2M5Q2JUPHUWXXFIH,"$18,057.85",$0.00,$0.00
GAOB6WTDYUAWHLU6GU37VGTBPL2U6SYJDEMCUH4LI3VYFKIXEWLWIVT6,"$17,931.85",$0.00,$0.00
GAPU4WSJMFW6Q4G5CLADCNWFIAOGTCC5XXY3DVUA23W7ZPUIYSSGXLIQ,"$17,928.26",$0.00,$0.00
GBQQFJCWHD2ALITTQJTWHNKTNOTBGJYQIHS2NOJQMSECDEX2PLJUJN7W,"$17,910.16",$0.00,$0.00
GC3KB2TK2TCQZJ5GQFDPKQ442SFO5I7IZHI2R5KE3LWPNTZSCIKHQD2I,"$17,822.78",$0.00,$0.00
GC2PD5FOMOGNPTZZUV6YTGOPHB7BS7NSADYKBW6YFS5DQOKNAYQLWSE6,"$17,781.14",$0.00,$0.00
GAP6Q2HFF5YPXV6OHGN63SSAXRCU6XQJPQTRY4DLFZFNXJ6RF7K2BVPI,"$17,617.10",$0.00,$0.00
GAHOMQAES6B4HEEOPH2CTEQTRSXTHVJU6CRXD3D5BUL3S27Z2IIPVZUC,"$17,309.89",$0.00,$0.00
GBKPWN7TPTF7JBHZOTMMCCW4UZU5TB6M662YG6DDQS6LLA3Y5VZULGNQ,"$17,244.43",$0.00,$0.00
GCUA32VWOCRTWJMJA5FM223S7SD4QKEMAX2VS7N5S23WEL24HEKFKPFG,"$17,108.62",$0.00,$0.00
GBB7WNIEWSWRPNOFYTOOSUFUCEQVR26OTPFKU7YN7UWBXRD4JXHFTYAI,"$17,093.63",$0.00,$0.00
GBPDUM3KOY4UJVOUT5MPZW6QLIJPX7RP2OTHS25LLQ542ZMMR7JDY35M,"$17,053.28",$0.00,$0.00
GAGPBOCG4AUTW377A2NEX6RE5VNCZGUNSR77BZ4PT45KUKXK72NIKXI4,"$17,036.92",$0.00,$0.00
GA3QYELP2UBPAGXJEZW5T3RVOLOTLVPDPZBIBWGIADQNG64FMUQAYRTH,"$17,019.23",$0.00,$0.00
GATSIUXD3GN7BIRXPVK3ZVVUOG3H36EVLZAKCLOIAIPVRNU2URQMLNGT,"$17,011.65",$0.00,$0.00
GBFRGHBPZZUOPEGCADIJ4DFLEZ3OCLPCB2GKM7G3PHVKC3EEW6DOUOTV,"$16,883.73",$0.00,$0.00
GAYDWAGZ2JMOVXXYPHDRBYTSOOYUDCETLLSHDYXCII3CKEUYHCUXTEP2,"$16,773.59",$0.00,$0.00
GCKKO4C2QGTPMIKUGZ4G5K3IZIIGI7ELTDCFEVZSR3UCQ2RW6JJURRIA,"$16,702.48",$0.00,$0.00
GCMR3GT222OYHTISTJXOBC2TE2LOVLQ6O7YFZSLSNN66YV6FDYB54W2W,"$16,695.61",$0.00,$0.00
GAYHWSZON34ML5T7WFXKMZRTO33JVNRY7GDLOVTZS3MQ7HJBCOU53M5L,"$16,681.90",$0.00,$0.00
GAY7JFPXZM43GAL4SYPODIFQZ23ACTFXPBSWTF4EY7YJVPR6B72V6UR7,"$16,630.78",$0.00,$0.00
GDZIFEW6TWFXXSAS7GHCMID5U7UH3XIB35RATLBILHGHJMKHQK7LSLSD,"$16,551.22",$0.00,$0.00
GAPEXNPQIRRZS25ANAGQTV2F4BVWASCMURE4HXO5ZUCNNHLILXTBI4WB,"$16,527.48",$0.00,$0.00
GDB35RW56HAGOHRLA3FEHWEEOMRAZZGIQDBFCEJLH7FRRDQS4K2WICHI,"$16,492.77",$0.00,$0.00
GBDZVEK4FXCQ5NNV77RQ3OVQVYHFZ26I7TMHPPHJXJBSAINHIOZ73EFP,"$16,328.30",$0.00,$0.00
GAX2LYTU4VZVYGEDDUIZ2XRAJ2B4PIEABND3FLDFEGK3BJ4FXXPBVTRW,"$16,327.19",$0.00,$0.00
GAVPPVV7OBBVBFFCSF7C24CYE4GEEQBGTOAE65H7P7KTP7RQUWW3SLJZ,"$16,223.22",$0.00,$0.00
GC32RXVKWZXAOF32BAZ7XEVHP5ADB2I5RTNTL25VXFY4NGYEXJ5KF2WI,"$16,181.60",$0.00,$0.00
GDZB6MMZLKMHH2YIYDIM3HUBJITT6R4YEHUSMMGYS6BCCYJN2I6P4Y2W,"$16,178.51",$0.00,$0.00
GDWNI2W74WT76B32W4W5DFJ6CTJG6IKUD6HWBQ7SFGQK6GTEVCTZ4AYE,"$16,162.43",$0.00,$0.00
GD7N5NXCQGI7KTXQUT2S6N7RO4SH42ZKTMJMQTBA5QRLVADIHBABFEZ3,"$16,105.89",$0.00,$0.00
GD5ISYF6FK6O4XGP4KQSY2T3PDWGOVMAW33UOSDVRSQDD26LYAJQO5AA,"$16,013.29",$0.00,$0.00
GA6M7GKZOXIQX7MTT2BNNYUMELZ5SN7LA6U2BJ4DHUWCJSXTK5GYL2WX,"$15,996.45",$0.00,$0.00
GBE4DAXECC5ESXMMHFSWDCBL6MLD3IGSY4ZJHUMW7OXQB75CBSF42GGC,"$15,966.26",$0.00,$0.00
GDQXFMGSYNQZ4GG5RJHLUT2OUPBZVWJKST73XI53GNRFPNMSDM7DTBUA,"$15,956.53",$0.00,$0.00
GAJSONHRK7OHE3G4WHVU7J2JYAPWWFRAFZDUIHPZMRJPPITEENWEOMCA,"$15,949.30",$0.00,$0.00
GAVWU2QHK7W67TBSJUM6BF7G3IAJPFBCYDHRHZUYKRQJKDIWCEXZBZUX,"$15,793.69",$0.00,$0.00
GAMC3S3YQF763I7YZD5Z2CTVTIYADJ32EZYUBSSZGQZDFJITQT5QIFOI,"$15,735.35",$0.00,$0.00
GAOMSAVU67TLP5XBGKJSQBX4HQEBHFQMVKCCORZ2CF5XYVZOI7JNC2MX,"$15,698.66",$0.00,$0.00
GB4P3LGQ2HJZWUFYD2BWCAG26THP6COXRHKWIYCMU25TIZMBIET3U6Z6,"$15,664.36",$0.00,$0.00
GB3E3BF5SAQC4J5JV2MAOSHZUCZSOFQBJRSWHK25QOHQBB2DUSLE5QWM,"$15,645.22",$0.00,$0.00
GB4AWCED4XVJAAUSUR3ANQJ5DATZZJ5DNSOUQD2PBNFH7FPARMCKFV66,"$15,576.48",$0.00,$0.00
GALMYRTAUJNYI4JKI5W3GMOZT45M2WSTTNKY7AE5GLQ6XYXUPMWPNZZK,"$15,473.98",$0.00,$0.00
GCMVWO7J4MAWTH4ALSHDKY7OIQWZJDGGPO45VNA5WMGE4JBRMRT467XI,"$15,442.57",$0.00,$0.00
GCCSESKYF3IAL3XLW5ZEBDPPS6SPDTFONZ4BYVWLZQOUUWW6JAERIZ3E,"$15,404.73",$0.00,$0.00
GDDRU32GLER5FW57BRGXY5VEDQ23HBHBZSYXDJQU2EPHS7THTYECJPSZ,"$15,396.47",$0.00,$0.00
GASDW6ZAHBF2O6SUZIPRPFTA2M3SN6YTPEOHAXJC2KRXIXAI7QJYKGJZ,"$15,360.92",$0.00,$0.00
GAS2YWPV3ZENBRJNRWWMFJRQMO5IYBKAWSTTSISGMXNMXH23LZUVVWZZ,"$15,360.88",$0.00,$0.00
GDVF4NVXGRGZMMZJRD3TJ55MLLOEMLDGFWQAUS3OBLLBQSEDMMXUZTVJ,"$15,287.90",$0.00,$0.00
GDDOMVJQ7QVRL2KMGAILRKFBTPYEYAPSFEFKDT6MU3I6YFS6RBN6ACEP,"$15,273.40",$0.00,$0.00
GBDYOK2UKSK6WURDJ6VR3RFNEVIZZ2QNEE46VTWNMKLCWN3LDXXYUWZX,"$15,216.51",$0.00,$0.00
GBVNOTDHHV7IO7HLEYVYMU257QFHVXXCGN7GIDE55ZBP5C4TBOIXVCD3,"$15,212.50",$0.00,$0.00
GBF2JT3T2X4FGRI3Z2WAT5PDSYAJNVO4DCWHCGEDTZHXFKSQ5NOX2M67,"$15,174.83",$0.00,$0.00
GB4CYAUUT4MSEWOX3BGAGYUKG5OO7OCPPFRW4IGGAO6KNLOCDMA6TDIR,"$15,171.96",$0.00,$0.00
GAT2PXBCGWQ6TVT5MWAH3SGX7J2FEPAJYQEOT574F274K3P6AOQXZJGF,"$15,110.14",$0.00,$0.00
GCTUZNDEWV73OGGXLNJOM3QEOFR3SPA27JPM4KSOGYLXWTYOLPMBF7PS,"$15,103.49",$0.00,$0.00
GCUXD6ZXNISIN7N34V5MSF5CBPACR7ESXUPC6DQDGVRMWO6FV3TNAWM6,"$15,080.92",$0.00,$0.00
GBZMFHKBISTFNGQYB53IPJCIA7MZYCQLG7MZXV74AC2SCMCLOBXKSS4A,"$15,038.73",$0.00,$0.00
GAY3UOQM2HLT4VSVOM4YAU6Q2AVCMHPLRYOQN4XOVUGV2SG2OSHV5N3A,"$15,014.76",$0.00,$0.00
GDG255E3U6AMUHRAFCVWFNAKGCUHRR2CGMW5HH4PQ5YWALBZOV3U3ADM,"$15,003.69",$0.00,$0.00
GCJOCNDVUZURK4RVM2PCSBY7Z76HUVON2ZDVF67JSKTCAAE6BO6WMY33,"$14,972.65",$0.00,$0.00
GC6BFSPAGCS27BL6DJ2O3GBDSN4GACG7ABJLUIZALXNQISJN5276NCHS,"$14,928.14",$0.00,$0.00
GDXZHX2GEXUKZUT4AULDFTCRKKQUBOPDVFOMNKRVIAJQ2FRTDSBOMRH3,"$14,882.79",$0.00,$0.00
GBVCSTOZ6TOXQDYBO5ZXBSFGJ4SKL33QUCRCZGFD7MT7C25IZZ5NCAQ3,"$14,752.29",$0.00,$0.00
GBBG5VC5WRYPBTDA2CNE6BH6FISNNDVNMR7B2DARFX5JWT466YHTTU7Y,"$14,740.28",$0.00,$0.00
GDEXJVJAUYGFHTX7LPBRU6SYD77476WFEFYQMCUVNINJCLH5KKYLT5SF,"$14,688.62",$0.00,$0.00
GDYX7KL2DP4VW5A4JSS4J4I653I5TPLS6OC7B3TMJX2K2OFVARSBJ7K3,"$14,681.08",$0.00,$0.00
GDQZJ46O3IOYUGUUPFMK7SWDTABGEGDTL6TGAT3XKYWD72QENXBRMGQ2,"$14,611.49",$0.00,$0.00
GD7FGAAT2Y32LF6RKEFJLIQ77NRBM6YVOU64VSMOUNYBWQSFIRVLFR5T,"$14,568.60",$0.00,$0.00
GB7WHSWK64BBBPWDB3Q2E6TJNU73PF7E6JSU4J3XETTN7S7ZPD6QCNK3,"$14,559.34",$0.00,$0.00
GAUL3MAD5FXLISPE5NJQ67L72LT3OZONLDZSEDOWN2XM54J3G4Q2L7NM,"$14,538.82",$0.00,$0.00
GAXCMVOFYDFVGKYTV5YTMTTRPZSNT6AR2UPTJEU3AKLKJ3OCSDRKSLWX,"$14,537.53",$0.00,$0.00
GAA66A522CHULZSFGT3OHQ2GBMU5DXG3PWRMUO43Z7Y3B5FCG5EGVNN4,"$14,524.72",$0.00,$0.00
GCJ56F7AKURLDQREF434JJQTU6B64ZBPXXP5RPEGJPHQYJ7OWJISCORX,"$14,516.91",$0.00,$0.00
GD25DD2O6BUKMS6WLRKYCX3JXDV6P4MZ5BJFUN26DX2S7YV33ROUH2ZK,"$14,443.30",$0.00,$0.00
GDBOTO7Y5UKO45A3DTA6HSZAURPBL4GPAHTAW7EFHJ5LDLURTB4H5LOW,"$14,425.95",$0.00,$0.00
GC3MPV6ZUMFWO5WZHJE7CZYS6CFG7NAKZKQ3HFHJMU57YQ7DWK4XR5PM,"$14,316.23",$0.00,$0.00
GCOQLVM36AKYWZAW2DQ2SWAOT6MC6P3QDH37RCVPQBJH65LYNINENWNE,"$14,204.18",$0.00,$0.00
GCEPPR6TX65HZCR6BXSDTCIGFRXGCUBSUMEOTIZD37KMFCRSBRU62TBB,"$14,173.80",$0.00,$0.00
GDLVBA2MKPIR4R2AQOQZ34Z337Q2LOCCJPFNTV5K2Y567PKYT7PFA4N2,"$14,051.26",$0.00,$0.00
GA5YEBRCDFIPJOZ6RYJK26DOQZUWDBNAZHBFQNXN37AQ3ZU7OVUQ2UG7,"$13,972.78",$0.00,$0.00
GBO5STL6ZZYNTQU5L4YJLEKBQWH3PDXXZ6KQRZRCABXEBY7PJ2OOQUGN,"$13,944.23",$0.00,$0.00
GBUXEALH5SUNVKRNYIIZHNRQRXDBLGIJRF5XJZJPYJ3WA5CWHBP2XO6F,"$13,817.37",$0.00,$0.00
GA7O7N7IQDKKY2I36HNPBZTEDCBBBETPVDFCLPOLIEDROYJD2XSAUMG5,"$13,811.89",$0.00,$0.00
GCUZ6PQLJEGU2ZICFLY7EOYP2U4GQ3WZMWAIK6LVVDDBKMEJBAQPEYLL,"$13,806.67",$0.00,$0.00
GBMUL2FB2A2VYK5CQD4O5JIFGA474MJ4RXOOVOEDRALJ4D4EZFHJXRZK,"$13,804.76",$0.00,$0.00
GDZQNTGICX27TQU5DDLJL5ZZVB2QDDYEVUZLCDHDVNAI6LCBJHPUTEME,"$13,758.09",$0.00,$0.00
GAI2KLCN4ITTKVYEQA6MS734GND4JXIRHXKR4LLTYUCU25YCQYUQQQLX,"$13,716.58",$0.00,$0.00
GBVWBYORRK3ZQRHXZ22RKLF6NCQHLZJODHETLOG4XNKKSBVYOSRDUMYZ,"$13,679.80",$0.00,$0.00
GDBOUOF5TTFVH5MWRON3QVSKOKEHTZF4FQ5D2NE544ANJPXBFPHGIP6G,"$13,679.02",$0.00,$0.00
GDVWKYH4S4DUUZHRCXDAP7EISNFBJQFLNMWHPHTPMKQLVGZCFKUQOXID,"$13,663.23",$0.00,$0.00
GDIWSZBKIVPIDY67M2FTFFRFPN2I3M2F5BYKJYOHFNF6JQIDUFFIXTZ2,"$13,659.82",$0.00,$0.00
GCYXBY7NPAAF6FELH4HWYK75N4DXC36GJGJWIU7YBZEKZC6K2UVDAAR3,"$13,657.50",$0.00,$0.00
GC3TPBWSUKGLUYVC42ZS6W2IDONFATWJFZV76CZTUAE56CC6Z4WCJQKT,"$13,591.96",$0.00,$0.00
GDVAQL25FUIDXTTLF6MQ6MV7LXELZMSLFMSVK4VEFF3NAKZ7BCZXHTO4,"$13,570.62",$0.00,$0.00
GC5FARNO2F6672AFZSXNQGYUMM7CP2WRSXGWGJD3TCBJTKPAXXDZILAH,"$13,558.61",$0.00,$0.00
GD45IWLNCL3K7V4HDT7BTJKIIQO5G7CTSCG6IHZVET3QHXFBGL3EMTXW,"$13,535.06",$0.00,$0.00
GDVRPHBZQVRDVHXSYMHLDEHXTAJIYGKRFVBKGPQKLF2GXAUWKSIVYUSY,"$13,532.14",$0.00,$0.00
GBHUUUEQ6QIURDHMO4GTCQY7STZZGKSACGUWR75RMFMT7Q2OTUOPZYSC,"$13,507.48",$0.00,$0.00
GD7B2KMLI4ZLFFAMVNPCGCRAGUMJMJGQAC6DW2RE4ICWDBFGRW6KWTJB,"$13,464.17",$0.00,$0.00
GAQ4FIMLV3YJ2Z3RBNW2F5V637PVLL77OFEASGGYZQABNQQHFKKQEIJY,"$13,455.15",$0.00,$0.00
GAQTH4YGMDHYRHXKZV6PLS4EKU76SL5GUTG7IJBPJZLV3NJGTFWWUHTY,"$13,454.33",$0.00,$0.00
GDO6MJVMBI7CMFIEWIU5BEB3FE3AN5XNPSL5DHFSC5U3SWBC6CCMH2OT,"$13,437.98",$0.00,$0.00
GDQDVKVUAOGSYOT6H2D6WUCD5KFWN7IGUBGCE4DBM3MEUJX7LXWV3ACQ,"$13,419.35",$0.00,$0.00
GBUMIICY4UHGUJPF7JYE6OE23IMJICZABEAHDCZBSLDMPQESHOMJAZZY,"$13,405.22",$0.00,$0.00
GD474S57RAEO7LYGY4WHS5MI2X45DUHH7SWHBZYYK7W32CTL7DFTVHSV,"$13,386.21",$0.00,$0.00
GCQDUQAQKGVVVPPX7UH3JHYOAOSTWKM5IZG67OGDYIMPEC4Y4XSMMR62,"$13,378.27",$0.00,$0.00
GCGW2UB6J37WP4JHKRNU5TF74OKRNHTDVNAKUMAIVO2DSF4GY5HGPMCO,"$13,280.34",$0.00,$0.00
GAPN5XL7EJIJVHF6UUWE7LJGESZKEG7IFP3TIFLOVFHOOHN2OS4SP72O,"$13,279.36",$0.00,$0.00
GD653I6UG6RWUB742HP4MNVLXHCM7SCFJF5CXNXQPZTI4ATVMIAD4SBN,"$13,248.09",$0.00,$0.00
GCKB7Q5TWAS2OOX2HGL2H4IBP52N4ZHB4NGTVYJLVJ2YOHZ635B2UE2Z,"$13,227.90",$0.00,$0.00
GAKZPU3CNBDUWJACSHHGNVYFURB4SUMPKT3AEQM5OXV3U4WK3JKDJDCM,"$13,217.72",$0.00,$0.00
GAN4MPS4FZSGGSIG7YWGRSA5SM6LAAEQO7PEH6ALZ7HAFFHC3P4M55VD,"$13,188.54",$0.00,$0.00
